measurementDate,stationId,temperature
2022/05/09,30363,14
2022/05/09,22122,11
2022/05/09,20043,12
2022/05/09,22333,12
2022/05/09,28547,12
2022/05/09,20567,12
2022/05/09,20102,12
2022/05/09,27083,12
2022/05/09,25151,12
2022/05/09,29039,15
2022/05/09,30479,12
2022/05/09,26459,12
2022/05/09,22009,13
2022/05/09,28234,13
2022/05/09,31623,13
2022/05/09,30203,12
2022/05/09,22059,15
2022/05/09,22599,12
2022/05/09,23289,11
2022/05/09,31574,10
2022/05/09,31061,11
2022/05/09,30015,14
2022/05/09,30409,17
2022/09/09,31061,18
2022/09/09,28231,17
2022/09/09,31623,17
2022/09/09,23289,19
2022/09/09,29394,17
2022/09/09,20102,17
2022/09/09,26459,17
2022/09/09,30409,18
2022/09/09,30363,17
2022/09/09,30015,16
2022/09/09,29039,16
2022/09/09,20043,14
2022/09/09,25151,16
2022/09/09,30203,17
2022/09/09,22599,16
2022/09/09,20567,17
2022/09/09,22059,16
2022/09/09,22009,15
2022/09/09,22333,18
2022/09/09,23131,17
2022/09/09,30336,18
2022/09/09,22122,17
2022/09/09,21011,16
2022/09/09,30479,18
2022/09/09,27083,17
2022/09/09,31574,17
2022/09/09,28547,17
2022/07/24,20567,18
2022/07/24,21011,17
2022/07/24,22059,18
2022/07/24,29039,19
2022/07/24,31061,18
2022/07/24,23289,17
2022/07/24,30479,19
2022/07/24,22009,18
2022/07/24,22599,17
2022/07/24,23131,16
2022/07/24,31623,19
2022/07/24,25151,18
2022/07/24,26459,18
2022/07/24,27083,17
2022/07/24,30409,21
2022/07/24,30015,18
2022/07/24,22122,18
2022/07/24,20043,18
2022/07/24,30203,17
2022/07/24,28547,18
2022/07/24,28231,18
2022/07/24,29394,19
2022/07/24,20102,18
2022/07/24,30363,18
2022/07/24,31574,17
2022/07/24,30336,18
2022/07/24,22333,16
2022/07/30,20567,19
2022/07/30,29394,19
2022/07/30,20043,18
2022/07/30,30336,18
2022/07/30,28231,19
2022/07/30,22122,18
2022/07/30,21011,16
2022/07/30,27083,18
2022/07/30,30363,20
2022/07/30,22333,17
2022/07/30,28547,18
2022/07/30,31623,17
2022/07/30,30409,19
2022/07/30,23131,18
2022/07/30,22009,19
2022/07/30,20102,18
2022/07/30,30479,18
2022/07/30,30203,18
2022/07/30,22059,18
2022/07/30,31574,17
2022/07/30,23289,17
2022/07/30,29039,19
2022/07/30,26459,17
2022/07/30,22599,18
2022/07/30,31061,15
2022/07/30,25151,18
2022/07/30,30015,19
2022/07/18,30409,20
2022/07/18,31574,16
2022/07/18,22059,18
2022/07/18,20102,16
2022/07/18,28231,18
2022/07/18,28547,17
2022/07/18,23289,16
2022/07/18,29039,18
2022/07/18,30336,18
2022/07/18,30363,19
2022/07/18,22599,17
2022/07/18,26459,16
2022/07/18,29394,18
2022/07/18,20567,17
2022/07/18,22122,17
2022/07/18,31061,16
2022/07/18,27083,18
2022/07/18,22333,16
2022/07/18,25151,17
2022/07/18,23131,17
2022/07/18,31623,17
2022/07/18,22009,17
2022/07/18,30203,19
2022/07/18,30015,19
2022/07/18,20043,17
2022/07/18,21011,16
2022/07/18,30479,18
2022/09/21,30203,16
2022/09/21,30479,15
2022/09/21,29394,16
2022/09/21,31061,16
2022/09/21,30409,16
2022/09/21,27083,16
2022/09/21,26459,16
2022/09/21,31623,15
2022/09/21,30015,16
2022/09/21,30363,15
2022/09/21,20043,15
2022/09/21,29039,14
2022/09/21,22599,15
2022/09/21,23289,16
2022/09/21,25151,14
2022/09/21,23131,15
2022/09/21,30336,16
2022/09/21,22059,13
2022/09/21,22009,14
2022/09/21,20102,16
2022/09/21,20567,16
2022/09/21,28231,15
2022/09/21,22122,16
2022/09/21,31574,15
2022/09/21,21011,15
2022/09/21,28547,15
2022/09/21,22333,15
2022/10/28,22059,12
2022/10/28,20567,12
2022/10/28,22009,13
2022/10/28,25151,13
2022/10/28,28231,13
2022/10/28,28547,13
2022/10/28,21011,13
2022/10/28,31623,13
2022/10/28,29394,13
2022/10/28,30203,13
2022/10/28,22122,13
2022/10/28,30015,13
2022/10/28,20043,13
2022/10/28,22599,13
2022/10/28,27083,13
2022/10/28,22333,13
2022/10/28,20102,13
2022/10/28,30336,13
2022/10/28,30409,13
2022/10/28,26459,13
2022/10/28,23289,14
2022/10/28,29039,12
2022/10/28,31061,13
2022/10/28,30479,13
2022/10/28,23131,13
2022/10/14,22333,13
2022/10/14,30203,13
2022/10/14,31061,13
2022/10/14,32048,14
2022/10/14,30363,13
2022/10/14,31574,14
2022/10/14,28547,13
2022/10/14,23289,14
2022/10/14,22059,11
2022/10/14,30015,13
2022/10/14,30479,13
2022/10/14,30409,13
2022/10/14,29039,12
2022/10/14,23131,13
2022/10/14,22122,13
2022/10/14,21011,13
2022/10/14,29394,13
2022/10/14,20567,13
2022/10/14,22009,13
2022/10/14,26459,14
2022/10/14,20043,12
2022/10/14,27083,13
2022/10/14,22599,13
2022/10/14,20102,13
2022/10/14,25151,12
2022/10/14,31623,13
2022/10/14,30336,13
2022/10/14,28231,13
2022/03/27,30203,6
2022/03/27,23131,6
2022/03/27,26459,6
2022/03/27,30015,7
2022/03/27,20102,6
2022/03/27,30409,9
2022/03/27,21011,6
2022/03/27,30479,6
2022/03/27,23289,6
2022/03/27,28231,7
2022/03/27,29039,7
2022/03/27,20567,6
2022/03/27,20043,7
2022/03/27,31623,7
2022/03/27,22333,7
2022/03/27,31574,6
2022/03/27,31061,6
2022/03/27,22122,6
2022/03/27,28234,7
2022/03/27,32048,6
2022/03/27,27083,7
2022/03/27,22009,8
2022/03/27,29394,7
2022/03/27,26359,-5
2022/03/27,22059,8
2022/03/27,30363,7
2022/04/06,30363,6
2022/04/06,27083,6
2022/04/06,22333,6
2022/04/06,22009,6
2022/04/06,23131,5
2022/04/06,22059,5
2022/04/06,30409,7
2022/04/06,30015,6
2022/04/06,29039,6
2022/04/06,20102,5
2022/04/06,29394,6
2022/04/06,31574,6
2022/04/06,23289,6
2022/04/06,32048,5
2022/04/06,25151,6
2022/04/06,22122,6
2022/04/06,28547,6
2022/04/06,20043,7
2022/04/06,26359,-7
2022/04/06,28234,5
2022/04/06,31061,5
2022/04/06,20567,5
2022/04/06,31623,5
2022/04/06,22599,5
2022/04/06,30479,6
2022/04/06,30203,6
2022/04/06,21011,6
2022/04/12,20043,7
2022/04/12,30479,6
2022/04/12,30203,7
2022/04/12,29039,7
2022/04/12,25151,7
2022/04/12,21011,6
2022/04/12,22599,6
2022/04/12,20567,5
2022/04/12,22122,6
2022/04/12,26359,-8
2022/04/12,28234,6
2022/04/12,22333,6
2022/04/12,27083,6
2022/04/12,30015,7
2022/04/12,31623,6
2022/04/12,22059,7
2022/04/12,28547,6
2022/04/12,20102,6
2022/04/12,31061,6
2022/04/12,30363,7
2022/04/12,31574,6
2022/04/12,29394,7
2022/04/12,22009,6
2022/04/12,26459,5
2022/04/12,30409,8
2022/04/12,23131,6
2022/11/27,20567,7
2022/11/27,26459,9
2022/11/27,22333,8
2022/11/27,30363,8
2022/11/27,21011,9
2022/11/27,30409,6
2022/11/27,32048,9
2022/11/27,22122,10
2022/11/27,31061,8
2022/11/27,29039,6
2022/11/27,30336,7
2022/11/27,30015,9
2022/11/27,30479,7
2022/11/27,28231,9
2022/11/27,31574,7
2022/11/27,22059,6
2022/11/27,25151,6
2022/11/27,22599,7
2022/11/27,23131,8
2022/11/27,30203,7
2022/11/27,27083,9
2022/11/27,23289,9
2022/11/27,20043,8
2022/11/27,20102,9
2022/11/27,31623,8
2022/11/27,29394,8
2022/11/27,22009,7
2022/08/12,29039,21
2022/08/12,20102,18
2022/08/12,21011,18
2022/08/12,30363,21
2022/08/12,20567,18
2022/08/12,31061,18
2022/08/12,30203,19
2022/08/12,22333,19
2022/08/12,23131,20
2022/08/12,30015,20
2022/08/12,31623,21
2022/08/12,27083,19
2022/08/12,31574,20
2022/08/12,25151,20
2022/08/12,28231,20
2022/08/12,22122,18
2022/08/12,32048,20
2022/08/12,22599,19
2022/08/12,28547,21
2022/08/12,29394,21
2022/08/12,30336,20
2022/08/12,26459,18
2022/08/12,20043,18
2022/08/12,30479,19
2022/08/12,22009,20
2022/08/12,23289,19
2022/08/12,30409,21
2022/01/22,22009,3
2022/01/22,21011,6
2022/01/22,31061,3
2022/01/22,22599,4
2022/01/22,30409,3
2022/01/22,30479,4
2022/01/22,22059,2
2022/01/22,20567,3
2022/01/22,23289,6
2022/01/22,30363,3
2022/01/22,22333,6
2022/01/22,26459,4
2022/01/22,32048,3
2022/01/22,28234,5
2022/01/22,20043,6
2022/01/22,30203,3
2022/01/22,25151,4
2022/01/22,29394,5
2022/01/22,30015,3
2022/01/22,26359,2
2022/01/22,29039,2
2022/01/22,31623,3
2022/01/22,20102,5
2022/01/22,28547,3
2022/01/22,31574,4
2022/01/22,27083,4
2022/01/22,22122,4
2022/08/06,30363,19
2022/08/06,22333,17
2022/08/06,30015,18
2022/08/06,22599,18
2022/08/06,28547,18
2022/08/06,31574,19
2022/08/06,26459,19
2022/08/06,27083,18
2022/08/06,30479,18
2022/08/06,30336,18
2022/08/06,20567,18
2022/08/06,23131,18
2022/08/06,23289,17
2022/08/06,22059,18
2022/08/06,22122,19
2022/08/06,22009,18
2022/08/06,25151,19
2022/08/06,28231,18
2022/08/06,20102,17
2022/08/06,30409,21
2022/08/06,31061,15
2022/08/06,29394,20
2022/08/06,29039,20
2022/08/06,31623,19
2022/08/06,21011,16
2022/08/06,20043,17
2022/08/06,30203,17
2022/06/03,29394,14
2022/06/03,31061,13
2022/06/03,30409,16
2022/06/03,22122,13
2022/06/03,25151,14
2022/06/03,28547,14
2022/06/03,31574,13
2022/06/03,23289,12
2022/06/03,30336,13
2022/06/03,22599,12
2022/06/03,31623,15
2022/06/03,30015,14
2022/06/03,22333,11
2022/06/03,27083,13
2022/06/03,20567,13
2022/06/03,26459,13
2022/06/03,30363,14
2022/06/03,22009,13
2022/06/03,20102,13
2022/06/03,23131,12
2022/06/03,30203,13
2022/06/03,22059,13
2022/06/03,20043,15
2022/06/03,30479,13
2022/06/03,28234,13
2022/06/03,29039,14
2022/06/03,21011,12
2022/06/17,20567,16
2022/06/17,23289,13
2022/06/17,20043,16
2022/06/17,31061,16
2022/06/17,31574,16
2022/06/17,30015,17
2022/06/17,28547,17
2022/06/17,30409,20
2022/06/17,27083,16
2022/06/17,26459,16
2022/06/17,29394,17
2022/06/17,22059,18
2022/06/17,21011,15
2022/06/17,23131,15
2022/06/17,22333,15
2022/06/17,28231,17
2022/06/17,30479,15
2022/06/17,22599,16
2022/06/17,30363,17
2022/06/17,31623,17
2022/06/17,22122,16
2022/06/17,30203,17
2022/06/17,29039,18
2022/06/17,20102,14
2022/06/17,25151,18
2022/06/17,22009,16
2022/06/16,31623,17
2022/06/16,31574,15
2022/06/16,30479,16
2022/06/16,22009,14
2022/06/16,25151,17
2022/06/16,26459,16
2022/06/16,30015,17
2022/06/16,31061,15
2022/06/16,23289,13
2022/06/16,22059,17
2022/06/16,29394,17
2022/06/16,30409,19
2022/06/16,22599,15
2022/06/16,22333,15
2022/06/16,30203,16
2022/06/16,32048,16
2022/06/16,22122,15
2022/06/16,20043,16
2022/06/16,28231,16
2022/06/16,30363,16
2022/06/16,28547,17
2022/06/16,20567,15
2022/06/16,21011,15
2022/06/16,20102,14
2022/06/16,27083,15
2022/06/16,29039,18
2022/06/02,26459,13
2022/06/02,30479,14
2022/06/02,21011,13
2022/06/02,23289,12
2022/06/02,20043,15
2022/06/02,30363,15
2022/06/02,31574,14
2022/06/02,20102,12
2022/06/02,31623,15
2022/06/02,30409,16
2022/06/02,22059,15
2022/06/02,30203,13
2022/06/02,28234,13
2022/06/02,31061,15
2022/06/02,22599,13
2022/06/02,32048,13
2022/06/02,23131,13
2022/06/02,22333,13
2022/06/02,28547,14
2022/06/02,22009,14
2022/06/02,29039,15
2022/06/02,22122,14
2022/06/02,27083,12
2022/06/02,29394,15
2022/06/02,30015,14
2022/06/02,20567,13
2022/06/02,25151,15
2022/01/23,20567,3
2022/01/23,22009,4
2022/01/23,22059,4
2022/01/23,28547,4
2022/01/23,31574,4
2022/01/23,22333,6
2022/01/23,30015,3
2022/01/23,31061,4
2022/01/23,23289,6
2022/01/23,30363,4
2022/01/23,28234,4
2022/01/23,30479,4
2022/01/23,27083,5
2022/01/23,26359,2
2022/01/23,29394,4
2022/01/23,25151,4
2022/01/23,23131,5
2022/01/23,30409,3
2022/01/23,21011,6
2022/01/23,26459,4
2022/01/23,22599,4
2022/01/23,22122,5
2022/01/23,32048,3
2022/01/23,20043,6
2022/01/23,29039,2
2022/01/23,20102,5
2022/01/23,30203,3
2022/01/23,31623,3
2022/08/07,29039,19
2022/08/07,31623,19
2022/08/07,21011,16
2022/08/07,20043,17
2022/08/07,30015,18
2022/08/07,22009,17
2022/08/07,25151,18
2022/08/07,22059,17
2022/08/07,23131,17
2022/08/07,31574,17
2022/08/07,22333,16
2022/08/07,30409,20
2022/08/07,22599,18
2022/08/07,29394,18
2022/08/07,31061,14
2022/08/07,30203,18
2022/08/07,20567,18
2022/08/07,20102,17
2022/08/07,26459,19
2022/08/07,28547,18
2022/08/07,30363,18
2022/08/07,30479,18
2022/08/07,23289,18
2022/08/07,27083,18
2022/08/07,30336,18
2022/08/07,22122,17
2022/08/13,28231,22
2022/08/13,26459,19
2022/08/13,30336,21
2022/08/13,29394,22
2022/08/13,22333,20
2022/08/13,23289,19
2022/08/13,25151,22
2022/08/13,31061,20
2022/08/13,20567,21
2022/08/13,27083,21
2022/08/13,31623,21
2022/08/13,20043,18
2022/08/13,31574,21
2022/08/13,21011,18
2022/08/13,30363,21
2022/08/13,20102,19
2022/08/13,30015,21
2022/08/13,30479,20
2022/08/13,22122,20
2022/08/13,22599,20
2022/08/13,22009,20
2022/08/13,28547,21
2022/08/13,30409,22
2022/08/13,23131,21
2022/08/13,30203,20
2022/08/13,29039,22
2022/11/26,27083,9
2022/11/26,29039,5
2022/11/26,20102,8
2022/11/26,30015,10
2022/11/26,25151,5
2022/11/26,32048,10
2022/11/26,29394,8
2022/11/26,30203,7
2022/11/26,20043,8
2022/11/26,22009,7
2022/11/26,22333,8
2022/11/26,23131,8
2022/11/26,22059,6
2022/11/26,22122,11
2022/11/26,21011,8
2022/11/26,28231,9
2022/11/26,30363,8
2022/11/26,31623,8
2022/11/26,26459,9
2022/11/26,20567,7
2022/11/26,30336,8
2022/11/26,31574,7
2022/11/26,30479,7
2022/11/26,22599,7
2022/11/26,30409,6
2022/11/26,31061,8
2022/11/26,28547,8
2022/04/13,28234,6
2022/04/13,20043,7
2022/04/13,20102,7
2022/04/13,26459,5
2022/04/13,30336,6
2022/04/13,23289,7
2022/04/13,30409,8
2022/04/13,30203,7
2022/04/13,31061,6
2022/04/13,22059,7
2022/04/13,30015,6
2022/04/13,30479,6
2022/04/13,25151,7
2022/04/13,21011,6
2022/04/13,23131,6
2022/04/13,27083,6
2022/04/13,22009,7
2022/04/13,30363,7
2022/04/13,26359,-6
2022/04/13,31574,6
2022/04/13,22122,6
2022/04/13,29394,7
2022/04/13,31623,6
2022/04/13,20567,6
2022/04/13,22599,6
2022/04/13,29039,7
2022/04/13,28547,6
2022/04/13,22333,6
2022/04/07,32048,5
2022/04/07,20043,6
2022/04/07,29039,6
2022/04/07,30015,6
2022/04/07,25151,6
2022/04/07,31061,6
2022/04/07,22333,6
2022/04/07,22059,6
2022/04/07,23131,6
2022/04/07,22009,6
2022/04/07,30203,6
2022/04/07,31623,6
2022/04/07,30336,6
2022/04/07,29394,6
2022/04/07,26459,5
2022/04/07,28234,6
2022/04/07,23289,6
2022/04/07,20567,6
2022/04/07,31574,6
2022/04/07,22122,6
2022/04/07,22599,6
2022/04/07,30363,6
2022/04/07,30409,7
2022/04/07,27083,6
2022/04/07,20102,6
2022/04/07,28547,6
2022/04/07,21011,6
2022/04/07,26359,-6
2022/04/07,30479,6
2022/03/26,28234,8
2022/03/26,22009,8
2022/03/26,20043,7
2022/03/26,20102,6
2022/03/26,30479,6
2022/03/26,25151,7
2022/03/26,31623,7
2022/03/26,28547,6
2022/03/26,26459,6
2022/03/26,20567,6
2022/03/26,30203,6
2022/03/26,30363,7
2022/03/26,31061,6
2022/03/26,22059,8
2022/03/26,23289,6
2022/03/26,21011,6
2022/03/26,26359,-5
2022/03/26,29394,8
2022/03/26,23131,7
2022/03/26,28231,8
2022/03/26,27083,6
2022/03/26,31574,6
2022/03/26,22122,6
2022/03/26,30409,9
2022/03/26,22599,6
2022/03/26,22333,7
2022/03/26,30015,7
2022/03/26,29039,7
2022/03/24,22122,6
2022/03/24,23131,6
2022/03/24,26359,-5
2022/03/24,31061,6
2022/03/24,20567,5
2022/03/24,29039,6
2022/03/24,28234,6
2022/03/24,30479,5
2022/03/24,30203,5
2022/03/24,30409,8
2022/03/24,28231,7
2022/03/24,20043,6
2022/03/24,22059,6
2022/03/24,21011,6
2022/03/24,20102,6
2022/03/24,26459,5
2022/03/24,23289,6
2022/03/24,22599,6
2022/03/24,25151,6
2022/03/24,31623,6
2022/03/24,22333,6
2022/03/24,27083,5
2022/03/24,31574,6
2022/03/24,28547,5
2022/03/24,29394,7
2022/03/24,30015,5
2022/03/24,30363,6
2022/03/24,22009,6
2022/03/30,30015,7
2022/03/30,27083,6
2022/03/30,26459,6
2022/03/30,31061,6
2022/03/30,28547,6
2022/03/30,29039,7
2022/03/30,20102,6
2022/03/30,30363,6
2022/03/30,30479,6
2022/03/30,29394,7
2022/03/30,22333,6
2022/03/30,23289,6
2022/03/30,23131,6
2022/03/30,22009,6
2022/03/30,31574,6
2022/03/30,31623,6
2022/03/30,28231,6
2022/03/30,25151,7
2022/03/30,21011,6
2022/03/30,22122,6
2022/03/30,22599,6
2022/03/30,26359,-2
2022/03/30,30409,9
2022/03/30,22059,7
2022/03/30,30203,6
2022/03/30,28234,6
2022/03/30,20043,7
2022/03/18,31623,5
2022/03/18,31574,5
2022/03/18,23131,5
2022/03/18,25151,5
2022/03/18,29039,4
2022/03/18,30479,5
2022/03/18,30203,5
2022/03/18,30409,6
2022/03/18,30015,4
2022/03/18,27083,5
2022/03/18,26459,4
2022/03/18,22009,5
2022/03/18,20567,5
2022/03/18,20043,6
2022/03/18,22333,5
2022/03/18,32048,5
2022/03/18,30363,6
2022/03/18,28547,5
2022/03/18,29394,5
2022/03/18,22122,5
2022/03/18,28234,5
2022/03/18,22599,4
2022/03/18,30336,5
2022/03/18,20102,5
2022/03/18,22059,5
2022/03/18,31061,5
2022/03/18,21011,5
2022/03/18,23289,5
2022/03/18,26359,-6
2022/04/11,23289,6
2022/04/11,20043,6
2022/04/11,30015,6
2022/04/11,27083,6
2022/04/11,31623,6
2022/04/11,25151,6
2022/04/11,26359,-8
2022/04/11,30409,7
2022/04/11,30203,6
2022/04/11,30363,6
2022/04/11,28547,6
2022/04/11,26459,5
2022/04/11,22122,6
2022/04/11,21011,6
2022/04/11,20102,6
2022/04/11,22059,6
2022/04/11,20567,6
2022/04/11,28234,5
2022/04/11,22599,5
2022/04/11,22333,6
2022/04/11,32048,6
2022/04/11,22009,6
2022/04/11,31574,6
2022/04/11,29394,7
2022/04/11,29039,6
2022/04/11,30479,6
2022/04/11,31061,5
2022/04/11,23131,6
2022/04/05,23289,6
2022/04/05,30479,6
2022/04/05,25151,6
2022/04/05,26359,-5
2022/04/05,21011,6
2022/04/05,27083,6
2022/04/05,30203,6
2022/04/05,20567,6
2022/04/05,22009,6
2022/04/05,22122,6
2022/04/05,22333,6
2022/04/05,30363,6
2022/04/05,28234,5
2022/04/05,22599,5
2022/04/05,29394,6
2022/04/05,31623,5
2022/04/05,23131,5
2022/04/05,20043,7
2022/04/05,30409,7
2022/04/05,29039,5
2022/04/05,26459,5
2022/04/05,20102,6
2022/04/05,31574,5
2022/04/05,31061,5
2022/04/05,22059,6
2022/04/05,28547,5
2022/04/05,30015,6
2022/11/30,32048,8
2022/11/30,30363,7
2022/11/30,23131,7
2022/11/30,31574,7
2022/11/30,31061,7
2022/11/30,22059,6
2022/11/30,20102,7
2022/11/30,26459,8
2022/11/30,20567,6
2022/11/30,22333,7
2022/11/30,29039,5
2022/11/30,27083,8
2022/11/30,30409,6
2022/11/30,30203,7
2022/11/30,28231,8
2022/11/30,29394,7
2022/11/30,25151,6
2022/11/30,22122,8
2022/11/30,21011,8
2022/11/30,30336,8
2022/11/30,30015,9
2022/11/30,31623,8
2022/11/30,23289,9
2022/11/30,22009,6
2022/11/30,30479,7
2022/11/30,28547,8
2022/11/30,22599,7
2022/11/30,20043,9
2022/11/24,30479,7
2022/11/24,22122,9
2022/11/24,26459,10
2022/11/24,28547,8
2022/11/24,23131,7
2022/11/24,30203,6
2022/11/24,30015,11
2022/11/24,29039,4
2022/11/24,22599,7
2022/11/24,30363,7
2022/11/24,20102,7
2022/11/24,28231,7
2022/11/24,20567,6
2022/11/24,25151,5
2022/11/24,29394,8
2022/11/24,22333,8
2022/11/24,27083,8
2022/11/24,22059,6
2022/11/24,21011,8
2022/11/24,31061,8
2022/11/24,20043,8
2022/11/24,22009,6
2022/11/24,31623,7
2022/11/24,23289,9
2022/11/24,32048,9
2022/11/24,30409,6
2022/11/24,30336,6
2022/11/18,30336,9
2022/11/18,30015,8
2022/11/18,30363,8
2022/11/18,29039,7
2022/11/18,30203,8
2022/11/18,30409,9
2022/11/18,20102,9
2022/11/18,32048,10
2022/11/18,22122,10
2022/11/18,21011,9
2022/11/18,23131,9
2022/11/18,20567,8
2022/11/18,22059,7
2022/11/18,22599,8
2022/11/18,25151,8
2022/11/18,26459,9
2022/11/18,29394,9
2022/11/18,20043,9
2022/11/18,30479,9
2022/11/18,23289,11
2022/11/18,22333,10
2022/11/18,31061,9
2022/11/18,27083,10
2022/11/18,28231,9
2022/11/18,31623,9
2022/11/18,31574,9
2022/11/18,22009,6
2022/11/18,28547,8
2022/08/05,20567,18
2022/08/05,23289,17
2022/08/05,30203,18
2022/08/05,30336,19
2022/08/05,26459,19
2022/08/05,31574,20
2022/08/05,32048,20
2022/08/05,30015,19
2022/08/05,28231,20
2022/08/05,30479,19
2022/08/05,29394,21
2022/08/05,22059,19
2022/08/05,20043,18
2022/08/05,21011,16
2022/08/05,30409,21
2022/08/05,27083,18
2022/08/05,22122,19
2022/08/05,22009,19
2022/08/05,31061,14
2022/08/05,22599,19
2022/08/05,31623,20
2022/08/05,28547,20
2022/08/05,30363,19
2022/08/05,22333,18
2022/08/05,29039,21
2022/08/05,20102,17
2022/08/05,25151,19
2022/06/28,31061,16
2022/06/28,22122,18
2022/06/28,26459,18
2022/06/28,30363,22
2022/06/28,30479,20
2022/06/28,29039,22
2022/06/28,22333,19
2022/06/28,22009,18
2022/06/28,20567,18
2022/06/28,31623,21
2022/06/28,23289,17
2022/06/28,30015,19
2022/06/28,20102,17
2022/06/28,30203,19
2022/06/28,22599,19
2022/06/28,21011,16
2022/06/28,28231,19
2022/06/28,29394,20
2022/06/28,30409,22
2022/06/28,31574,21
2022/06/28,25151,20
2022/06/28,20043,17
2022/06/28,27083,18
2022/06/28,22059,19
2022/06/28,28547,19
2022/01/21,27083,4
2022/01/21,31574,4
2022/01/21,20567,3
2022/01/21,20043,5
2022/01/21,22599,4
2022/01/21,30409,3
2022/01/21,30203,3
2022/01/21,20102,5
2022/01/21,30015,3
2022/01/21,30479,3
2022/01/21,31061,4
2022/01/21,22333,5
2022/01/21,22009,2
2022/01/21,23131,4
2022/01/21,30363,4
2022/01/21,22059,2
2022/01/21,29394,3
2022/01/21,32048,3
2022/01/21,31623,3
2022/01/21,21011,5
2022/01/21,26459,3
2022/01/21,29039,1
2022/01/21,22122,4
2022/01/21,25151,4
2022/01/21,26359,3
2022/01/21,23289,6
2022/01/21,28234,2
2022/08/11,27083,19
2022/08/11,29394,21
2022/08/11,30479,19
2022/08/11,26459,19
2022/08/11,28547,20
2022/08/11,31574,20
2022/08/11,22122,18
2022/08/11,22009,19
2022/08/11,21011,17
2022/08/11,30336,20
2022/08/11,20567,18
2022/08/11,23289,18
2022/08/11,30409,21
2022/08/11,31061,18
2022/08/11,30203,18
2022/08/11,29039,21
2022/08/11,31623,21
2022/08/11,20102,17
2022/08/11,20043,18
2022/08/11,25151,20
2022/08/11,22333,18
2022/08/11,30015,20
2022/08/11,22599,19
2022/08/11,28231,20
2022/08/11,30363,20
2022/08/11,23131,18
2022/06/14,25151,17
2022/06/14,26459,15
2022/06/14,30336,15
2022/06/14,23131,14
2022/06/14,28547,17
2022/06/14,23289,14
2022/06/14,30203,16
2022/06/14,22599,15
2022/06/14,20567,15
2022/06/14,22122,14
2022/06/14,28231,16
2022/06/14,22333,12
2022/06/14,27083,15
2022/06/14,22009,12
2022/06/14,20043,16
2022/06/14,21011,14
2022/06/14,29039,16
2022/06/14,31574,15
2022/06/14,20102,14
2022/06/14,30363,17
2022/06/14,30409,19
2022/06/14,29394,13
2022/06/14,31623,16
2022/06/14,30479,16
2022/06/14,31061,14
2022/06/14,22059,17
2022/01/09,22333,5
2022/01/09,32048,5
2022/01/09,20567,3
2022/01/09,26459,4
2022/01/09,22009,2
2022/01/09,30015,5
2022/01/09,20102,6
2022/01/09,29394,4
2022/01/09,28234,5
2022/01/09,30479,4
2022/01/09,22059,2
2022/01/09,30409,4
2022/01/09,23289,6
2022/01/09,31623,4
2022/01/09,22599,3
2022/01/09,30363,4
2022/01/09,31574,4
2022/01/09,29039,2
2022/01/09,27083,6
2022/01/09,26359,6
2022/01/09,23131,5
2022/01/09,20043,5
2022/01/09,30203,5
2022/01/09,31061,3
2022/01/09,21011,4
2022/01/09,25151,3
2022/01/09,22122,6
2022/01/08,25151,4
2022/01/08,31623,4
2022/01/08,23289,5
2022/01/08,26459,4
2022/01/08,20043,5
2022/01/08,27083,8
2022/01/08,26359,6
2022/01/08,20102,7
2022/01/08,22009,4
2022/01/08,31061,4
2022/01/08,28234,4
2022/01/08,22122,9
2022/01/08,22059,2
2022/01/08,29394,4
2022/01/08,23131,7
2022/01/08,31574,5
2022/01/08,21011,4
2022/01/08,22333,5
2022/01/08,30015,4
2022/01/08,22599,6
2022/01/08,30203,6
2022/01/08,20567,4
2022/01/08,30409,4
2022/01/08,30363,4
2022/01/08,29039,2
2022/01/08,30479,5
2022/01/08,32048,5
2022/06/01,28547,13
2022/06/01,29039,15
2022/06/01,20043,14
2022/06/01,22059,15
2022/06/01,25151,14
2022/06/01,30015,14
2022/06/01,30363,14
2022/06/01,22009,14
2022/06/01,30336,13
2022/06/01,23289,12
2022/06/01,20102,12
2022/06/01,23131,13
2022/06/01,28234,13
2022/06/01,22599,13
2022/06/01,31061,15
2022/06/01,20567,13
2022/06/01,31574,13
2022/06/01,22333,13
2022/06/01,30203,14
2022/06/01,31623,15
2022/06/01,30479,14
2022/06/01,21011,13
2022/06/01,26459,13
2022/06/01,29394,15
2022/06/01,22122,13
2022/06/01,27083,14
2022/06/15,20102,15
2022/06/15,22122,15
2022/06/15,23131,14
2022/06/15,26459,15
2022/06/15,30409,19
2022/06/15,31574,14
2022/06/15,22599,15
2022/06/15,31623,16
2022/06/15,28231,16
2022/06/15,30363,16
2022/06/15,28547,16
2022/06/15,22009,13
2022/06/15,30203,16
2022/06/15,21011,15
2022/06/15,30015,16
2022/06/15,22059,17
2022/06/15,25151,17
2022/06/15,31061,15
2022/06/15,20567,15
2022/06/15,30479,16
2022/06/15,29394,16
2022/06/15,23289,13
2022/06/15,22333,14
2022/06/15,29039,17
2022/06/15,20043,16
2022/08/10,20567,18
2022/08/10,31574,19
2022/08/10,26459,19
2022/08/10,22599,18
2022/08/10,29394,20
2022/08/10,27083,18
2022/08/10,25151,19
2022/08/10,28231,19
2022/08/10,30363,20
2022/08/10,22009,18
